"Name";"Artikelnummer";"QR-/Barcode";"Kategorie";"Unterkategorie";"Einheit";"Durchmesser";"Laenge";"Bestand";"Mindestbestand";"Lagerort";"Lieferant";"Notiz";"Listenpreis";"Einkaufspreis";"Rabatt"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-60100";"78000-60100";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"100";"0";"0";"";"Holzbau-Shop";"";"20,41";"6,12";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-60120";"78000-60120";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"120";"0";"0";"";"Holzbau-Shop";"";"21,48";"6,44";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-60130";"78000-60130";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"130";"0";"0";"";"Holzbau-Shop";"";"27,60";"8,28";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-60140";"78000-60140";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"140";"0";"0";"";"Holzbau-Shop";"";"30,07";"9,02";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-60160";"78000-60160";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"160";"0";"0";"";"Holzbau-Shop";"";"36,75";"11,03";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-60180";"78000-60180";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"180";"0";"0";"";"Holzbau-Shop";"";"52,86";"15,86";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-60200";"78000-60200";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"200";"0";"0";"";"Holzbau-Shop";"";"61,76";"18,53";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-6060";"78000-6060";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"60";"0";"0";"";"Holzbau-Shop";"";"15,48";"4,64";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-6070";"78000-6070";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"70";"0";"0";"";"Holzbau-Shop";"";"17,49";"5,25";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-6080";"78000-6080";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"80";"0";"0";"";"Holzbau-Shop";"";"18,16";"5,45";"70,0"
"Holzbauschrauben Senkkopf 6mm Torx, verzinkt, ETA geprüft";"78000-6090";"78000-6090";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"6";"90";"0";"0";"";"Holzbau-Shop";"";"20,14";"6,04";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80100";"79000-80100";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"100";"0";"0";"";"Holzbau-Shop";"";"34,73";"10,42";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80120";"79000-80120";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"120";"0";"0";"";"Holzbau-Shop";"";"40,42";"12,13";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80140";"79000-80140";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"140";"0";"0";"";"Holzbau-Shop";"";"53,78";"16,13";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80160";"79000-80160";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"160";"0";"0";"";"Holzbau-Shop";"";"64,55";"19,37";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80180";"79000-80180";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"180";"0";"0";"";"Holzbau-Shop";"";"76,81";"23,04";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80200";"79000-80200";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"200";"0";"0";"";"Holzbau-Shop";"";"84,59";"25,38";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80220";"79000-80220";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"220";"0";"0";"";"Holzbau-Shop";"";"105,75";"31,73";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80240";"79000-80240";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"240";"0";"0";"";"Holzbau-Shop";"";"113,53";"34,06";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80260";"79000-80260";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"260";"0";"0";"";"Holzbau-Shop";"";"121,33";"36,40";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80280";"79000-80280";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"280";"0";"0";"";"Holzbau-Shop";"";"158,05";"47,42";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80300";"79000-80300";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"300";"0";"0";"";"Holzbau-Shop";"";"166,95";"50,09";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80320";"79000-80320";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"320";"0";"0";"";"Holzbau-Shop";"";"208,15";"62,45";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80340";"79000-80340";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"340";"0";"0";"";"Holzbau-Shop";"";"234,86";"70,46";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80360";"79000-80360";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"360";"0";"0";"";"Holzbau-Shop";"";"254,89";"76,47";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80380";"79000-80380";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"380";"0";"0";"";"Holzbau-Shop";"";"266,02";"79,81";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-80400";"79000-80400";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"400";"0";"0";"";"Holzbau-Shop";"";"294,96";"88,49";"70,0"
"Holzbauschrauben Senkkopf 8mm Torx, verzinkt, ETA geprüft";"79000-8080";"79000-8080";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"8";"80";"0";"0";"";"Holzbau-Shop";"";"31,16";"9,35";"70,0"
"Holzbauschrauben Senkkopf 10mm Torx, verzinkt, ETA geprüft";"79100-100400";"79100-100400";"Befestigungsmittel";"Holzbauschrauben Senkkopf";"100 Stk";"10";"400";"0";"0";"";"Holzbau-Shop";"";"399,58";"119,87";"70,0"
"WIBIT - Doppelbit 100mm Torx 20/Torx 25";"40097";"40097";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"4,24";"2,76";"35,0"
"WIBIT - Doppelbit 100mm Torx 30/Torx 40";"40098";"40098";"Befestigungsmittel";"Sonstiges";"Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"4,24";"2,76";"35,0"
"Rosetten";"70042-10";"70042-10";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"137,80";"41,34";"70,0"
"Rosetten";"70042-6";"70042-6";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"91,44";"27,43";"70,0"
"Rosetten";"70042-8";"70042-8";"Befestigungsmittel";"Sonstiges";"100 Stk";"";"";"0";"0";"";"Holzbau-Shop";"";"104,62";"31,39";"70,0"
"Torx Holzbauschrauben - Sortiment 1.310-teilig, Schabenut, Fräsrippen";"71999";"71999";"Befestigungsmittel";"Sonstiges";"Stk";"7,1";"999";"0";"0";"";"Holzbau-Shop";"";"68,90";"20,67";"70,0"
"Holzbauschrauben Tellerkopf 6mm Torx, verzinkt, ETA geprüft";"77000-60100";"77000-60100";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"100";"0";"0";"";"Holzbau-Shop";"";"23,85";"7,16";"70,0"
"Holzbauschrauben Tellerkopf 6mm Torx, verzinkt, ETA geprüft";"77000-60120";"77000-60120";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"120";"0";"0";"";"Holzbau-Shop";"";"29,57";"8,87";"70,0"
"Holzbauschrauben Tellerkopf 6mm Torx, verzinkt, ETA geprüft";"77000-60140";"77000-60140";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"140";"0";"0";"";"Holzbau-Shop";"";"39,11";"11,73";"70,0"
"Holzbauschrauben Tellerkopf 6mm Torx, verzinkt, ETA geprüft";"77000-60160";"77000-60160";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"160";"0";"0";"";"Holzbau-Shop";"";"48,65";"14,60";"70,0"
"Holzbauschrauben Tellerkopf 6mm Torx, verzinkt, ETA geprüft";"77000-60180";"77000-60180";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"180";"0";"0";"";"Holzbau-Shop";"";"69,64";"20,89";"70,0"
"Holzbauschrauben Tellerkopf 6mm Torx, verzinkt, ETA geprüft";"77000-60200";"77000-60200";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"200";"0";"0";"";"Holzbau-Shop";"";"80,14";"24,04";"70,0"
"Holzbauschrauben Tellerkopf 6mm Torx, verzinkt, ETA geprüft";"77000-6080";"77000-6080";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"6";"80";"0";"0";"";"Holzbau-Shop";"";"20,99";"6,30";"70,0"
"Holzverbinderschrauben, Winkelbeschlag-Schraube, ETA geprüft, TX20";"80000-5040";"80000-5040";"Befestigungsmittel";"Verbinder / Winkel";"100 Stk";"5";"40";"0";"0";"";"Holzbau-Shop";"";"10,67";"3,20";"70,0"
"Holzverbinderschrauben, Winkelbeschlag-Schraube, ETA geprüft, TX20";"80000-5050";"80000-5050";"Befestigungsmittel";"Verbinder / Winkel";"100 Stk";"5";"50";"0";"0";"";"Holzbau-Shop";"";"12,47";"3,74";"70,0"
"Holzverbinderschrauben, Winkelbeschlag-Schraube, ETA geprüft, TX20";"80000-5070";"80000-5070";"Befestigungsmittel";"Verbinder / Winkel";"100 Stk";"5";"70";"0";"0";"";"Holzbau-Shop";"";"17,77";"5,33";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80100";"70000-80100";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"100";"0";"0";"";"Holzbau-Shop";"";"58,30";"17,49";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80120";"70000-80120";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"120";"0";"0";"";"Holzbau-Shop";"";"69,96";"20,99";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80140";"70000-80140";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"140";"0";"0";"";"Holzbau-Shop";"";"81,62";"24,49";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80160";"70000-80160";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"160";"0";"0";"";"Holzbau-Shop";"";"94,34";"28,30";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80180";"70000-80180";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"180";"0";"0";"";"Holzbau-Shop";"";"110,24";"33,07";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80200";"70000-80200";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"200";"0";"0";"";"Holzbau-Shop";"";"127,20";"38,16";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80220";"70000-80220";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"220";"0";"0";"";"Holzbau-Shop";"";"148,40";"44,52";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80240";"70000-80240";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"240";"0";"0";"";"Holzbau-Shop";"";"159,00";"47,70";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80260";"70000-80260";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"260";"0";"0";"";"Holzbau-Shop";"";"190,80";"57,24";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80280";"70000-80280";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"280";"0";"0";"";"Holzbau-Shop";"";"206,70";"62,01";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-80300";"70000-80300";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"300";"0";"0";"";"Holzbau-Shop";"";"233,20";"69,96";"70,0"
"Holzbauschrauben Hybridkopf, verzinkt";"70000-8080";"70000-8080";"Befestigungsmittel";"Sonstiges";"100 Stk";"8";"80";"0";"0";"";"Holzbau-Shop";"";"41,34";"12,40";"70,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80100";"76000-80100";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"100";"0";"0";"";"Holzbau-Shop";"";"43,42";"9,99";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80120";"76000-80120";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"120";"0";"0";"";"Holzbau-Shop";"";"48,97";"11,26";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80140";"76000-80140";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"140";"0";"0";"";"Holzbau-Shop";"";"61,23";"14,08";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80160";"76000-80160";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"160";"0";"0";"";"Holzbau-Shop";"";"73,46";"16,90";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80180";"76000-80180";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"180";"0";"0";"";"Holzbau-Shop";"";"93,49";"21,50";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80200";"76000-80200";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"200";"0";"0";"";"Holzbau-Shop";"";"101,30";"23,30";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80220";"76000-80220";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"220";"0";"0";"";"Holzbau-Shop";"";"128,01";"29,44";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80240";"76000-80240";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"240";"0";"0";"";"Holzbau-Shop";"";"140,24";"32,26";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80260";"76000-80260";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"260";"0";"0";"";"Holzbau-Shop";"";"158,05";"36,35";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80280";"76000-80280";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"280";"0";"0";"";"Holzbau-Shop";"";"183,66";"42,24";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80300";"76000-80300";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"300";"0";"0";"";"Holzbau-Shop";"";"185,89";"42,75";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80320";"76000-80320";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"320";"0";"0";"";"Holzbau-Shop";"";"230,41";"52,99";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80340";"76000-80340";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"340";"0";"0";"";"Holzbau-Shop";"";"260,44";"59,90";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80360";"76000-80360";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"360";"0";"0";"";"Holzbau-Shop";"";"289,38";"66,56";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80380";"76000-80380";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"380";"0";"0";"";"Holzbau-Shop";"";"319,45";"73,47";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-80400";"76000-80400";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"400";"0";"0";"";"Holzbau-Shop";"";"340,58";"78,33";"77,0"
"Holzbauschrauben Tellerkopf 8 mm Torx, verzinkt, ETA geprüft";"76000-8080";"76000-8080";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"8";"80";"0";"0";"";"Holzbau-Shop";"";"34,52";"7,94";"77,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100100";"76100-100100";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"100";"0";"0";"";"Holzbau-Shop";"";"63,46";"19,04";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100120";"76100-100120";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"120";"0";"0";"";"Holzbau-Shop";"";"70,14";"21,04";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100140";"76100-100140";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"140";"0";"0";"";"Holzbau-Shop";"";"95,72";"28,72";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100160";"76100-100160";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"160";"0";"0";"";"Holzbau-Shop";"";"113,53";"34,06";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100180";"76100-100180";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"180";"0";"0";"";"Holzbau-Shop";"";"140,24";"42,07";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100200";"76100-100200";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"200";"0";"0";"";"Holzbau-Shop";"";"150,24";"45,07";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100220";"76100-100220";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"220";"0";"0";"";"Holzbau-Shop";"";"186,98";"56,09";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100240";"76100-100240";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"240";"0";"0";"";"Holzbau-Shop";"";"200,34";"60,10";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100260";"76100-100260";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"260";"0";"0";"";"Holzbau-Shop";"";"229,28";"68,78";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100280";"76100-100280";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"280";"0";"0";"";"Holzbau-Shop";"";"254,89";"76,47";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100300";"76100-100300";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"300";"0";"0";"";"Holzbau-Shop";"";"267,12";"80,14";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100320";"76100-100320";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"320";"0";"0";"";"Holzbau-Shop";"";"308,28";"92,48";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100340";"76100-100340";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"340";"0";"0";"";"Holzbau-Shop";"";"349,48";"104,84";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100360";"76100-100360";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"360";"0";"0";"";"Holzbau-Shop";"";"389,55";"116,87";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100380";"76100-100380";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"380";"0";"0";"";"Holzbau-Shop";"";"416,26";"124,88";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-100400";"76100-100400";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"400";"0";"0";"";"Holzbau-Shop";"";"442,97";"132,89";"70,0"
"Holzbauschrauben Tellerkopf 10mm Torx, verzinkt, ETA geprüft";"76100-10080";"76100-10080";"Befestigungsmittel";"Holzbauschrauben Tellerkopf";"100 Stk";"10";"80";"0";"0";"";"Holzbau-Shop";"";"52,33";"15,70";"70,0"
"Vollgewindeschraube Senkkopf 10mm TX50";"70041-100120";"70041-100120";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"10";"120";"0";"0";"";"Holzbau-Shop";"";"135,15";"40,55";"70,0"
"Vollgewindeschraube Senkkopf 10mm TX50";"70041-100160";"70041-100160";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"10";"160";"0";"0";"";"Holzbau-Shop";"";"198,75";"59,63";"70,0"
"Vollgewindeschraube Senkkopf 10mm TX50";"70041-100200";"70041-100200";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"10";"200";"0";"0";"";"Holzbau-Shop";"";"267,05";"80,12";"70,0"
"Vollgewindeschraube Senkkopf 10mm TX50";"70041-100250";"70041-100250";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"10";"250";"0";"0";"";"Holzbau-Shop";"";"397,50";"119,25";"70,0"
"Vollgewindeschraube Senkkopf 10mm TX50";"70041-100300";"70041-100300";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"10";"300";"0";"0";"";"Holzbau-Shop";"";"494,67";"148,40";"70,0"
"Vollgewindeschraube Senkkopf 10mm TX50";"70041-100400";"70041-100400";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"10";"400";"0";"0";"";"Holzbau-Shop";"";"768,50";"230,55";"70,0"
"Vollgewindeschraube Senkkopf 10mm TX50";"70041-100500";"70041-100500";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"10";"500";"0";"0";"";"Holzbau-Shop";"";"1183,67";"355,10";"70,0"
"Vollgewindeschraube Senkkopf 10mm TX50";"70041-100600";"70041-100600";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"10";"600";"0";"0";"";"Holzbau-Shop";"";"1678,33";"503,50";"70,0"
"Vollgewindeschrauben Zylinderkopf";"72000-80160";"72000-80160";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"8";"160";"0";"0";"";"Holzbau-Shop";"";"121,90";"36,57";"70,0"
"Vollgewindeschrauben Zylinderkopf";"72000-80200";"72000-80200";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"8";"200";"0";"0";"";"Holzbau-Shop";"";"132,50";"39,75";"70,0"
"Vollgewindeschrauben Zylinderkopf";"72000-80240";"72000-80240";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"8";"240";"0";"0";"";"Holzbau-Shop";"";"179,14";"53,74";"70,0"
"Vollgewindeschrauben Zylinderkopf";"72000-80280";"72000-80280";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"8";"280";"0";"0";"";"Holzbau-Shop";"";"238,50";"71,55";"70,0"
"Vollgewindeschrauben Zylinderkopf";"72000-80320";"72000-80320";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"8";"320";"0";"0";"";"Holzbau-Shop";"";"285,14";"85,54";"70,0"
"Vollgewindeschrauben Zylinderkopf";"72000-80360";"72000-80360";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"8";"360";"0";"0";"";"Holzbau-Shop";"";"348,74";"104,62";"70,0"
"Vollgewindeschrauben Zylinderkopf";"72000-80400";"72000-80400";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"8";"400";"0";"0";"";"Holzbau-Shop";"";"413,40";"124,02";"70,0"
"Vollgewindeschrauben Senkkopf";"73000-80160";"73000-80160";"Befestigungsmittel";"Vollgewindeschrauben";"100 Stk";"8";"160";"0";"0";"";"Holzbau-Shop";"";"133,56";"40,07";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-4040";"70111-4040";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"4";"40";"0";"0";"";"Holzbau-Shop";"";"10,00";"3,00";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-4050";"70111-4050";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"4";"50";"0";"0";"";"Holzbau-Shop";"";"12,79";"3,84";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-4060";"70111-4060";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"4";"60";"0";"0";"";"Holzbau-Shop";"";"14,49";"4,35";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-4070";"70111-4070";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"4";"70";"0";"0";"";"Holzbau-Shop";"";"18,94";"5,68";"70,0"
"Terrassenschrauben 4-5mm T-Kopf, Torx, Edelstahl gehärtet, CE";"70111-4550";"70111-4550";"Befestigungsmittel";"Terrassenschrauben";"100 Stk";"4,5";"50";"0";"0";"";"Holzbau-Shop";"";"15,58";"4,67";"70,0"
